0 1.516917 
1 1.502245 
2 1.489413 
3 1.557141 
4 1.622869 
5 1.687792 
6 1.756720 
7 1.830665 
8 1.909285 
9 1.999985 
10 2.099986 
11 2.201776 
12 2.321543 
13 2.434808 
14 2.595890 
15 2.711933 
16 2.819518 
17 2.885667 
18 2.921736 
19 2.982687 
20 3.044559 
21 3.101597 
22 3.214729 
23 3.287444 
24 3.345445 
25 3.413177 
26 3.429370 
27 3.506568 
28 3.928301 
29 4.007118 
30 4.077765 
31 4.164228 
32 4.290904 
33 4.504856 
34 4.857486 
35 4.960562 
36 5.050645 
37 5.120735 
38 5.182358 
39 5.237625 
40 5.295071 
41 5.343686 
42 5.375376 
43 5.410996 
44 5.467039 
45 5.532356 
46 5.582036 
47 5.602628 
48 5.614213 
